시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,속도,사고건수
경상남도,양산시,어실로,,경상남도 양산시 어곡동 2020,양산신-4018,1,N,N,35.378973,129.025925,4,8,15,Y,N,N,19,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.789473684,0
경상남도,양산시,어실로,,경상남도 양산시 어곡동 2022,양산신-4019,1,N,N,35.380269,129.024776,3,8,12,Y,N,N,17,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.705882353,0
경상남도,양산시,어실로,,경상남도 양산시 어곡동 2022,양산신-4019,1,N,N,35.380269,129.024776,4,8,14,Y,N,N,21,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.666666667,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 908,양산신-4020,1,N,N,35.382725,129.021653,4,8,13,N,N,N,23,,N,N,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.565217391,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 1076,양산신-4021,1,N,N,35.386296,129.018533,2,4,13,Y,N,N,22,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.590909091,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 1076,양산신-4021,1,N,N,35.386296,129.018533,4,8,15,Y,N,N,22,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.681818182,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 1076,양산신-4021,1,N,N,35.386296,129.018533,2,4,14,Y,N,N,22,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.636363636,0
경상남도,양산시,어실로,,경상남도 양산시 어곡동 752,양산신-4022,1,N,N,35.386654,129.019344,4,8,14,Y,N,N,24,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.583333333,0
경상남도,양산시,어실로,,경상남도 양산시 어곡동 752,양산신-4022,1,N,N,35.386654,129.019344,5,8,22,Y,N,N,28,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.785714286,0
경상남도,양산시,어실로,,경상남도 양산시 어곡동 722-1,양산신-4023,1,N,N,35.388632,129.017336,4,8,13,Y,N,N,23,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.565217391,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 911,양산신-4024,1,N,N,35.380216,129.020926,2,4,13,Y,N,N,24,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.541666667,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 911,양산신-4024,1,N,N,35.380216,129.020926,4,8,15,Y,N,N,24,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.625,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 911,양산신-4024,1,N,N,35.380216,129.020926,5,8,13,Y,N,N,24,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.541666667,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 911,양산신-4024,1,N,N,35.380216,129.020926,4,8,18,Y,N,N,24,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.75,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 914,양산신-4025,1,N,N,35.377567,129.021052,2,4,12,Y,N,N,24,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.5,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 914,양산신-4025,1,N,N,35.377567,129.021052,2,4,12,Y,N,N,24,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.5,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 914,양산신-4025,1,N,N,35.377567,129.021052,5,8,17,Y,N,N,24,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.708333333,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 914,양산신-4025,1,N,N,35.377567,129.021052,5,8,17,Y,N,N,24,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.708333333,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 914,양산신-4026,1,N,N,35.375716,129.021038,4,8,13,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.541666667,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 914,양산신-4026,1,N,N,35.375716,129.021038,5,8,17,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.708333333,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 914,양산신-4026,1,N,N,35.375716,129.021038,5,8,17,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.708333333,0
경상남도,양산시,어곡공단로,,경상남도 양산시 어곡동 914,양산신-4026,1,N,N,35.375716,129.021038,5,8,17,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.708333333,0
경상남도,양산시,대동로,,경상남도 양산시 어곡동 912,양산신-4027,1,N,N,35.375738,129.018449,4,8,20,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.833333333,0
경상남도,양산시,대동로,,경상남도 양산시 어곡동 912,양산신-4027,1,N,N,35.375738,129.018449,4,8,15,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.625,0
경상남도,양산시,대동로,,경상남도 양산시 어곡동 912,양산신-4027,1,N,N,35.375738,129.018449,3,8,12,Y,N,N,24,,Y,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.5,0
경상남도,양산시,어곡로,,경상남도 양산시 어곡동 917,양산신-4028,1,N,N,35.372135,129.021954,5,8,15,Y,N,N,21,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.714285714,0
경상남도,양산시,어곡터널로,,경상남도 양산시 어곡동 148,양산신-4029,1,N,N,35.375129,129.030455,4,8,14,N,N,N,18,,N,N,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.777777778,0
경상남도,양산시,양산대로,,경상남도 양산시 신기동 652-12,양산신-5001,1,N,N,35.35180249,129.0374552,4,8,13,Y,N,N,22,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.590909091,0
경상남도,양산시,양산대로,,경상남도 양산시 신기동 548-18,양산신-5001,1,N,N,35.35180249,129.0374552,10,8,30,Y,N,N,32,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.9375,0
경상남도,양산시,양산대로,,경상남도 양산시 신기동 541-22,양산신-5002,1,N,N,35.35288518,129.0379114,9,8,31,Y,N,N,22,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.409090909,0
경상남도,양산시,양산대로,,경상남도 양산시 신기동 509,양산신-5002,1,N,N,35.35288518,129.0379114,3,8,12,Y,N,N,29,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.413793103,0
경상남도,양산시,양산대로,,경상남도 양산시 신기동 499-9,양산신-5003,1,N,N,35.35597828,129.0391166,9,8,30,Y,N,N,5,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,6,0
경상남도,양산시,양산대로,,경상남도 양산시 신기동 499-6,양산신-5003,1,N,N,35.35597828,129.0391166,6,8,21,Y,N,N,25,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.84,0
경상남도,양산시,양산대로,,경상남도 양산시 신기동 504-12,양산신-5003,1,N,N,35.35597828,129.0391166,9,8,30,Y,N,N,31,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.967741935,0
경상남도,양산시,양산대로,,경상남도 양산시 신기동 504-8,양산신-5003,1,N,N,35.35597828,129.0391166,6,8,21,Y,N,N,31,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.677419355,0
경상남도,양산시,양산대로,,경상남도 양산시 북정동 919-4,양산신-5004,1,N,N,35.35953317,129.0404573,4,8,14,Y,N,N,24,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.583333333,0
경상남도,양산시,양산대로,,경상남도 양산시 북정동 802-7,양산신-5004,1,N,N,35.35953317,129.0404573,10,8,32,Y,N,N,22,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.454545455,0
경상남도,양산시,양산대로,,경상남도 양산시 북정동 299,양산신-5005,1,N,N,35.36141192,129.0411317,8,8,30,Y,N,N,28,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.071428571,0
경상남도,양산시,양산대로,,경상남도 양산시 북정동 248-4,양산신-5006,1,N,N,35.36478707,129.0425753,8,8,29,Y,N,N,28,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.035714286,0
경상남도,양산시,양산대로,,경상남도 양산시 북정동 236-5,양산신-5007,1,N,N,35.36724153,129.043575,9,8,29,Y,N,N,19,,N,N,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.526315789,0
경상남도,양산시,양산대로,,경상남도 양산시 북정동 253-25,양산신-5007,1,N,N,35.36724153,129.043575,2,4,14,Y,N,N,30,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.466666667,0
경상남도,양산시,양산대로,,경상남도 양산시 북정동 152,양산신-5008,1,N,N,35.37088326,129.0451053,4,8,17,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.68,0
경상남도,양산시,양산대로,,경상남도 양산시 북정동 209-28,양산신-5008,1,N,N,35.37088326,129.0451053,8,8,28,Y,N,N,29,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.965517241,0
경상남도,양산시,산막공단로,,경상남도 양산시 북정동 339,양산신-5009,1,N,N,35.370583,129.048425,2,4,10,Y,N,N,17,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.588235294,0
경상남도,양산시,북정중앙로,,경상남도 양산시 북정동 591-1,양산신-5010,1,N,N,35.362855,129.048719,2,4,6,Y,N,N,17,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.352941176,0
경상남도,양산시,북정중앙로,,경상남도 양산시 북정동 591-1,양산신-5010,1,N,N,35.362855,129.048719,2,4,7,Y,N,N,17,,N,N,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.411764706,0
경상남도,양산시,북정로,,경상남도 양산시 북정동 585,양산신-5011,1,N,N,35.358925,129.045817,2,4,10,Y,N,N,21,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.476190476,0
경상남도,양산시,북정로,,경상남도 양산시 북정동 574-1,양산신-5011,1,N,N,35.358925,129.045817,2,4,16,Y,N,N,21,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.761904762,0
경상남도,양산시,북정로,,경상남도 양산시 북정동 322-8,양산신-5012,1,N,N,35.358881,129.044695,5,8,17,Y,N,N,20,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.85,0
경상남도,양산시,북정로,,경상남도 양산시 북정동 322-8,양산신-5012,1,N,N,35.358881,129.044695,4,8,14,Y,N,N,20,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.7,0
경상남도,양산시,북정로,,경상남도 양산시 북정동 783-5,양산신-5012,1,N,N,35.358881,129.044695,4,8,14,Y,N,N,23,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.608695652,0
경상남도,양산시,북정로,,경상남도 양산시 북정동 919-4,양산신-5012,1,N,N,35.358881,129.044695,4,8,14,Y,N,N,19,,Y,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.736842105,0
경상남도,양산시,북정로,,경상남도 양산시 북정동 919-9,양산신-5013,1,N,N,35.358796,129.043683,4,8,13,Y,N,N,21,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.619047619,0
경상남도,양산시,북정로,,경상남도 양산시 북정동 919-4,양산신-5013,1,N,N,35.358796,129.043683,4,8,14,Y,N,N,21,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.666666667,0
경상남도,양산시,공단로,,경상남도 양산시 북정동 919-9,양산신-5015,1,N,N,35.354211,129.042204,4,8,22,Y,N,N,29,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.75862069,0
경상남도,양산시,공단로,,경상남도 양산시 신기동 436-12,양산신-5015,1,N,N,35.354211,129.042204,4,8,21,Y,N,N,27,,Y,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.777777778,0
경상남도,양산시,공단로,,경상남도 양산시 신기동 436-12,양산신-5015,1,N,N,35.354211,129.042204,6,8,22,Y,N,N,27,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.814814815,0
경상남도,양산시,공단로,,경상남도 양산시 신기동 424-24,양산신-5015,1,N,N,35.354211,129.042204,6,8,21,Y,N,N,27,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.777777778,0
경상남도,양산시,중앙로,,경상남도 양산시 신기동 509,양산신-5016,1,N,N,35.352402,129.041512,3,8,15,Y,N,N,21,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.714285714,0
경상남도,양산시,중앙로,,경상남도 양산시 신기동 436-24,양산신-5016,1,N,N,35.352402,129.041512,4,8,12,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.48,0
경상남도,양산시,신기강변로,,경상남도 양산시 신기동 652-12,양산신-5017,1,N,N,35.352025,129.036631,5,8,12,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.428571429,0
경상남도,양산시,신기강변로,,경상남도 양산시 신기동 652-12,양산신-5017,1,N,N,35.352025,129.036631,4,8,13,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.464285714,0
경상남도,양산시,신기강변로,,경상남도 양산시 신기동 652-12,양산신-5017,1,N,N,35.352025,129.036631,5,8,12,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.428571429,0
경상남도,양산시,신기강변로,,경상남도 양산시 신기동 652-12,양산신-5017,1,N,N,35.352025,129.036631,4,8,6,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.214285714,0
경상남도,양산시,공단로,,경상남도 양산시 신기동 652-3,양산신-5018,1,N,N,35.356855,129.037558,4,8,12,Y,N,N,21,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.571428571,0
경상남도,양산시,공단로,,경상남도 양산시 신기동 541-21,양산신-5018,1,N,N,35.356855,129.037558,7,8,23,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.821428571,0
경상남도,양산시,공단로,,경상남도 양산시 신기동 504-8,양산신-5019,1,N,N,35.355199,129.040532,6,8,21,Y,N,N,29,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.724137931,0
경상남도,양산시,소노길,,경상남도 양산시 산막동 577,양산신-5021,1,N,N,35.3751074,129.056193,4,8,15,Y,N,N,23,,Y,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.652173913,0
경상남도,양산시,소노길,,경상남도 양산시 산막동 559-7,양산신-5022,1,N,N,35.3740958,129.0564226,1,4,3,Y,N,N,15,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.2,0
경상남도,양산시,소노길,,경상남도 양산시 산막동 559-7,양산신-5022,1,N,N,35.3740958,129.0564226,1,4,7,Y,N,N,15,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.466666667,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 563-1,양산신-5023,1,N,N,35.374377,129.0592101,2,4,7,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.318181818,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 563-1,양산신-5023,1,N,N,35.374377,129.0592101,2,4,8,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.363636364,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 563-1,양산신-5023,1,N,N,35.374377,129.0592101,5,8,18,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.642857143,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 563-1,양산신-5023,1,N,N,35.374377,129.0592101,5,8,17,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.607142857,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 581,양산신-5024,1,N,N,35.372892,129.063141,3,8,9,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.409090909,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 581,양산신-5024,1,N,N,35.372892,129.063141,3,8,10,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.454545455,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 581,양산신-5024,1,N,N,35.372892,129.063141,5,8,18,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.642857143,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 581,양산신-5024,1,N,N,35.372892,129.063141,5,8,17,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.607142857,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 568-6,양산신-5025,1,N,N,35.371251,129.064729,3,8,9,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.409090909,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 568-6,양산신-5025,1,N,N,35.371251,129.064729,3,8,10,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.454545455,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 568-6,양산신-5025,1,N,N,35.371251,129.064729,6,8,20,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.714285714,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 568-6,양산신-5025,1,N,N,35.371251,129.064729,6,8,20,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.714285714,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 581,양산신-5026,1,N,N,35.367494,129.065018,2,4,7,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.318181818,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 581,양산신-5026,1,N,N,35.367494,129.065018,2,4,8,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.363636364,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 581,양산신-5026,1,N,N,35.367494,129.065018,5,8,17,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.607142857,0
경상남도,양산시,산막공단북9길,,경상남도 양산시 산막동 581,양산신-5026,1,N,N,35.367494,129.065018,5,8,18,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.642857143,0
경상남도,양산시,산막공단로,,경상남도 양산시 호계동 793-49,양산신-5027,1,N,N,35.367345,129.0635301,2,4,7,Y,N,N,23,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.304347826,0
경상남도,양산시,산막공단로,,경상남도 양산시 호계동 793-49,양산신-5027,1,N,N,35.367345,129.0635301,2,4,8,Y,N,N,23,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.347826087,0
경상남도,양산시,산막공단로,,경상남도 양산시 호계동 793-49,양산신-5027,1,N,N,35.367345,129.0635301,2,4,8,Y,N,N,23,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.347826087,0
경상남도,양산시,양산대로,,경상남도 양산시 남부동 420-16,양산신-6001,1,N,N,35.329649,129.034575,4,8,28,Y,N,N,28,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1,0
경상남도,양산시,양산대로,,경상남도 양산시 남부동 420-16,양산신-6001,1,N,N,35.329649,129.034575,3,8,31,Y,N,N,28,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.107142857,0
경상남도,양산시,양산대로,,경상남도 양산시 남부동 420-16,양산신-6001,1,N,N,35.329649,129.034575,8,8,31,Y,N,N,26,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.192307692,0
경상남도,양산시,양산대로,,경상남도 양산시 남부동 420-16,양산신-6001,1,N,N,35.329649,129.034575,7,8,27,Y,N,N,26,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.038461538,0
경상남도,양산시,양산대로,,경상남도 양산시 남부동 903,양산신-6002,1,Y,N,35.33420892,129.0348415,8,8,34,Y,N,N,34,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1,0
경상남도,양산시,양산대로,,경상남도 양산시 남부동 903,양산신-6002,1,N,N,35.33420892,129.0348415,3,8,18,Y,N,N,20,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.9,0
경상남도,양산시,양산대로,,경상남도 양산시 남부동 903,양산신-6002,1,N,N,35.33420892,129.0348415,7,8,35,Y,N,N,41,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.853658537,0
경상남도,양산시,양산대로,,경상남도 양산시 남부동 903,양산신-6002,1,Y,N,35.33420892,129.0348415,6,8,34,Y,N,N,36,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.944444444,0
경상남도,양산시,양산대로,,경상남도 양산시 남부동 510-4,양산신-6003,1,Y,N,35.33829903,129.0357084,6,8,27,Y,N,N,38,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.710526316,0
경상남도,양산시,양산대로,,경상남도 양산시 남부동 510-4,양산신-6003,1,N,N,35.33829903,129.0357084,6,8,28,Y,N,N,31,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.903225806,0
경상남도,양산시,양산대로,,경상남도 양산시 중부동 698-9,양산신-6004,1,Y,N,35.34050005,129.033971,6,8,25,Y,N,Y,25,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1,0
경상남도,양산시,양산대로,,경상남도 양산시 중부동 698-9,양산신-6004,1,Y,N,35.34050005,129.033971,6,8,31,Y,N,Y,38,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.815789474,0
경상남도,양산시,양산대로,,경상남도 양산시 북부동 536-4,양산신-6005,1,N,N,35.34362386,129.0340246,6,8,34,Y,N,Y,35,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.971428571,0
경상남도,양산시,양산대로,,경상남도 양산시 북부동 536-4,양산신-6005,1,N,N,35.34362386,129.0340246,2,4,16,Y,N,Y,16,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1,0
경상남도,양산시,양산대로,,경상남도 양산시 북부동 536-4,양산신-6005,1,N,N,35.34362386,129.0340246,4,8,31,Y,N,Y,35,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.885714286,0
경상남도,양산시,양산대로,,경상남도 양산시 북부동 536-4,양산신-6005,1,N,N,35.34362386,129.0340246,4,8,35,Y,N,Y,37,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.945945946,0
경상남도,양산시,양산대로,,경상남도 양산시 북부동 469-41,양산신-6006,1,N,N,35.346048,129.035081,8,8,31,Y,Y,N,42,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.738095238,0
경상남도,양산시,양산대로,,경상남도 양산시 북부동 154-16,양산신-6007,1,N,N,35.348831,129.036332,4,8,21,Y,N,N,20,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.05,0
경상남도,양산시,양산대로,,경상남도 양산시 북부동 154-16,양산신-6007,1,N,N,35.348831,129.036332,4,8,21,Y,N,N,20,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.05,0
경상남도,양산시,양산대로,,경상남도 양산시 북부동 154-16,양산신-6007,1,N,N,35.348831,129.036332,9,8,30,Y,N,N,32,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.9375,0
경상남도,양산시,양산대로,,경상남도 양산시 북부동 154-16,양산신-6007,1,N,N,35.348831,129.036332,9,8,30,Y,N,N,20,,Y,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.5,0
